브랜드,상품명,가격,리뷰수,상품평점,닉네임,리뷰,별점,날짜,맞춤정보,선택옵션,한줄평,스타일최고,구매욕상승,궁금증해소
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,35**,"사진이 조금 밝게 나왔지만 실제 색상은 좀더 어두우면서 따뜻한 예쁜 네이비에요^^
역시 네이비가 휘뚜루마뚜루 최고네요!
한장만 산게 좀 아쉬워요~~
통통66인데 적당히 루즈하고 좋아요!",4,23.11.29,160cm·60kg·상의 66,네이비해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면보다 어두워요""",0,1,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ki**,"제가 이 옷을 아주 예전에 구매하고 핏이며 질감이며 너무 맘에 들고 지금도 잘 입고 있어서 다른 색상으로 재구매한건데 옷이 더 커진건지 기존에 있던 옷이 줄은건지 엄청 크더라구요ㅋㅋㅋ
그래도 질감은 여전히 좋고 레깅스랑 코디해서 입어도 좋을 것 같아요!!",5,23.11.28,158cm·47kg·상의 66,베이지해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,su**,"이미 작년에 네이비,핑크,차콜색 사서 잘 입고 있구요! 이번에 블프 할인할 때 메란지컬러 하나 더 주문했어요!! 겨울에 아주 뽕뽑는 기본템이라 넘넘 만족하고 있습니다
아주 좋아요~~~",5,23.11.26,167cm·65kg·상의 66,메란지해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,lu**,연핑크색 옷을 사고 싶어서 찾아보다가 색감이 맘에 들어서 구매했어요. 실물도 원하던 느낌이에요. 좀더 연했어도 될 거 같지만 이정도도 좋았어요. 품도 크고 모자도 넉넉해서 휘뚜루마뚜루 잘 입고 다닐 거 같습니다 ,5,23.11.25,160cm·55kg·상의 55,연핑크해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,as**,"처음 도착했을 때 화장품 자국 + 정체불명의 미끌한 조각( 스틱 타입의 화장품으로 추정됨 )으로 인한 이염으로 교환 신청을 했고요, 상당히 긴 시간에 걸쳐서 후드티를 받았습니다.
먼저 도착했던 연핑크 색상이 마음에 들지 않았더라면 반품 처리했을 텐데... ㅎ
교환받은 후드티도 올이 나갔네요^^ㅎ",3,23.11.25,150cm·43kg·상의 44,진소라진소라,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면보다 어두워요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,dd**,"너무이뻐요 후기들이 하도 좋아서  이쁠줄알았지만
이가격에 이런퀄이라니요 ㅠㅠ
원단짱짱하고 봉재좋고 디자인 귀엽고 머선일
한번에 두개살껄그랬어요 ㅠㅠ
169에게도 163에게도 너무 이쁘게 잘맞아요
아이도 저도 완전 눈에 하트뿅뿅
잘입겠습니다^^",5,23.11.24,169cm·50kg·상의 55,메란지해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,2,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ch**,월요일주문해서 목요일도착했어요! 옷 완전 두툼하고 무거워요 ㅋㅋㅋ 따뜻할거같고 세일할때 저렴하게사서 너무너무좋아요 가격대비 재질도 보들보들하고 사이즈도 오버핏이라 겨울내내 잘 입을거같아요!,5,23.11.23,160cm·54kg·상의 55,연회색해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ch**,검정색이랑 연회색이랑 두개해서 아주아주 저렴하게 샀어요 배송은 2틀정도 걸렸고 생각보다 빨리 왔습니다. 재질도 보들보들하고 사이즈는 많이 오버핏인데 두툼해서 따뜻할거같아 자주입을거같네요!,5,23.11.23,160cm·54kg·상의 55,검정해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ba**,색깔너무맘에들어요!!!따뜻한크림색이에요 누렇지도않고 딱이쁜크림색!다른색도 살까하다가 크림 먼저 받아보고 구매해야지 하고 안샀는데 살걸그랬네요😭촉감도 부드럽고 후드티 많은데 또 사고싶은옷이에요,5,23.11.23,160cm·53kg·상의 55,크림해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,es**,"크긴 한데 입을만해요!
집에 두개 사놓고 피시방갈때나 어디 대충 나갈때 남친이랑 나눠입어요 ㅋㅋㅋㅋ
막 퀄리티 너무 좋다 색감 너무 예쁘다 이렇지는 않아요...
대충 마실나가기엔 딱 좋은 느낌?",5,23.11.21,160cm·48kg·상의 44,크림진회색,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,1,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ow**,"색감 ㄹㅇ 폴라포에요 ㅋㅋㅋㅋ
겨쿨 딥인데 약간 당황한
그래도 저는 보라색이랑 파랑이 가장 잘받는 색이라
도전해봤습미당
품이랑 길이 완전 커욤!!! 남여공용 가능할굿 같긴합니당
근디 뭔가 품이 커서 겉옷 입으면 낑겨입어야 하고
단독으로 입긴 안에 뭐 입어도 추워용 ㅎㅅㅎ 
그래도 색이랑 재질이랑 다 좋아서 만족해요!!
희귀한 색 옷 살수 있어서 넘 기쁩니다",5,23.11.16,158cm·62kg·상의 66,진보라(폴라포)해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,va**,"네이비 검정 구매 했는데 확실히 엄청 따수워요 길이도 티 레이어드해서 입기 너무 좋고 무엇보다 보들보들 촉감이 좋아요
근데 입는 내내 코가 간지러워요....세탁하고 스타일러까지 돌렸는데도 먼지 미쳤어요 그냥 계속나와요..",4,23.11.15,164cm·54kg·상의 55,네이비검정,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,wj**,"털이 진짜 엄청 빠져요
3번 세탁했는데 계속 빠져요
핏은 딱 귀엽고 도톰한 후드티를 입었을때
상상하는 정석의 핏인데
남친이랑 커플룩 할거면 남친이 185 이상이면 다른 제품 추천해요 체격 좋은 남자가 입기엔 살짝 짧은느낌
핏은 완전 만족인데 털빠짐 때문에 재구매는 글쎄..",5,23.11.15,170cm·55kg·상의 55,진회색해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면보다 밝아요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,cu**,"배송 엄청 느릴거 생각하고 주문했는데 바로 왔어요!! 
우선 바느질은 깔끔하진 못해서 가위로 좀 정리 했구용
색상도 사진에 비해 좀더 흰끼가 돈다 해야하나 얼룩이나 먼지가 좀 붙을것 같은 소재에요 그래도 도톰하고 핏은 예쁩니다 모자가 커서 마음에 들구요. 시보리가 짱짱한 편은 아니라 늘어날것 같긴하지만 핏 마음에 들어요!! 날씨 추워지는데 잘 입을수 있을것 같습니당",5,23.11.14,155cm·51kg·상의 66,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면보다 밝아요""",0,1,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,dj**,"검정 후드 받자마자 촉감 너무 좋아서 남자친구랑 같이 입으려고 이 후드만 5개 샀어요 ㅋㅋㅋ
편하게 입기에도 좋고 후드가 커서 좋아용
색 고를때가 제일 오래걸렸는데 핑크도 궁금하네요!",5,23.11.14,155cm·58kg·상의 66,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,go**,"귀여워요
진짜 겨울에  입고나가기 좋은 따뜻한 기본 후드입니다.
다만 색이 생각했던 것보다는 밝아요!!
겨울에 잘 입고다닐것같아요.",5,23.11.24,163cm·46kg·상의 44,진회색해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면보다 밝아요""",0,1,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,do**,"후드티, 집업 색깔 별로 여러 개 구매해서 잘 입고 있어서 남자친구도 사줬어요. 만날 때 후드티를 입었으면 좋겠어서 입고 나오라고 무난한 검정색으로 구매해줬습니다. 남성체형에도 잘 맞고 핏 예쁘더라구요.",5,24.01.30,,검정해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,by**,남녀공용인데 남자가 입기에는 생각보다 작고 색깔은 보이는데로 입니다. 단색으로 깔끔하고 이쁘네요. 사이즈 말고는 큰 문제는 없습니다.,4,24.01.06,160cm·46kg·상의 66,크림네이비,"사이즈 ""작아요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,nm**,"예뽀용
최근에 진회핵 연회색 검정 네이비 사고 또사썽요
그래도 후드의 근본은 메란지회색이니까요
따숩고 오버핏이어서 너무 좋아여 진짜 블프세일에 저렴하게 주워썽요 또 세일하면 다 사버릴꺼에요",5,23.12.07,155cm·53kg·상의 55,메란지해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,gk**,"후드 1등한 이유를 알겠어요…기모라 너무 따듯하고 탄탄하고.. 체고체고 요즘 제 교복입니다
검정이랑 네이비만 샀는데 다른 색상도 쟁일거예여 넘예💙",5,23.11.27,161cm·58kg·상의 66,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,kr**,후기가 너무 좋길래 하나 사봤습니다. 진짜 아방하게 너무 이뻐요.. 두께감도 있어서 핏도 이쁘게 살아요! 다들 꼭 하나 쟁여두세요!!bb,5,23.11.26,165cm·50kg·상의 33 이하,연회색민트,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ki**,색이 잘 안나오네요 화면에 보는색이란 같이 딥하고 진짜 구매1위인이유를 알것같아요 ㅎㅎ 냄새가 살짝 나서 받자마자 입어보고 페브리즈 뿌려서 베란다에 걸어놨어요 오버핏에 부들부들 너무 좋아요 ,5,23.11.23,174cm·64kg·상의 66,네이비해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,uj**,"배송이 진짜 빨리왔어요!!! 안에도 포근포근하고 좋아요!! 좋은 가격에 잘 입겠습니다! 
흰티 입고 입엇더니 파란색 털?이 엄청 많이 묻어나는데 한번 털고 입어야할것 같아요!!",5,24.01.12,159cm·49kg·상의 55,네이비해당없음,"사이즈 ""정사이즈예요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ja**,"뭐가 묻어서 왔지만 반품 귀찮아서 그냥 입습니다
다행히 세탁하니 없어지더라구요
색은 예쁜 라벤더 색이고 엄청 크고 좀 무거워요..
그래도 이가격에 만족입니다!! ",5,24.01.10,167cm·60kg·상의 66,연보라해당없음,"사이즈 ""생각보다 커요""퀄리티 ""보통이에요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,my**,"박시하게 입기 좋아요 원단도 부들부들하니 괜찮네용
색상도 크게 다를꺼 없이 사진과 거의 흡사해서 좋네용ㅎㅎ레깅스나 슬랙스에 입기 좋아요",5,23.12.25,160cm·58kg·상의 55,베이지진회색,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,w9**,색깔은 사진과같고휘뚜루마뚜루 잊기조아여 기모재질에 오버핏이라 어벙한 기여운느낌 들어서 좋고 ㅎㅎ사길 잘한거같아여 옷에 먼가 보풀날거같긴한데 아직은 갠차나여 ㅎㅎ,5,23.12.25,160cm·44kg·상의 44,네이비해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,ej**,사진이 밝게 나온거고 딱 예쁜 네이비색입니다 리뷰가 많아서 하나 주문해보고 괜찮으면 더 사려고 했는데 오버핏인것도 맘에들고 모자도 커서 좋아요 다른색도 쟁이러 갑니당,5,23.12.21,164cm·50kg·상의 55,네이비해당없음,"사이즈 ""정사이즈예요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
크림치즈마켓,"[주문폭주!/후드1등❄️] 자체제작 #크치Made#남녀공용 꿈에 나온 핏, 양기모 후드티 ; 20컬러","27,800원","4,314",4.8,to**,"너무조아요
다른색하나더구매하려고들어왔습니다
블랙이라 먼지는 마니 붙네요
이번엔 블루로 사서 아들이랑
커플로  입을까합니다 
올겨울 충분히 나겠네요
",5,23.12.21,161cm·60kg·상의 66,검정해당없음,"사이즈 ""생각보다 커요""퀄리티 ""아주 만족해요""색감 ""화면과 비슷해요""",0,0,0
